"raceId","year","round","circuitId","name","date","time","tz","circuitname","location","country","pdt","tz.dat","dt","hr","loc.hr","loc.mins","loc.hrmin","continent"
24,2008,7,7,"Canadian Grand Prix",2008-06-08,"17:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2008-06-08 17:00:00","UTC",2008-06-08 17:00:00,17,13,0,13,"Americas"
25,2008,8,8,"French Grand Prix",2008-06-22,"12:00:00","Europe/Paris","Circuit de Nevers Magny-Cours","Magny Cours","France","2008-06-22 12:00:00","UTC",2008-06-22 12:00:00,12,14,0,14,"Europe"
26,2008,9,9,"British Grand Prix",2008-07-06,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2008-07-06 12:00:00","UTC",2008-07-06 12:00:00,12,13,0,13,"Europe"
27,2008,10,10,"German Grand Prix",2008-07-20,"12:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2008-07-20 12:00:00","UTC",2008-07-20 12:00:00,12,14,0,14,"Europe"
28,2008,11,11,"Hungarian Grand Prix",2008-08-03,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2008-08-03 12:00:00","UTC",2008-08-03 12:00:00,12,14,0,14,"Europe"
29,2008,12,12,"European Grand Prix",2008-08-24,"12:00:00","Europe/Madrid","Valencia Street Circuit","Valencia","Spain","2008-08-24 12:00:00","UTC",2008-08-24 12:00:00,12,14,0,14,"Europe"
30,2008,13,13,"Belgian Grand Prix",2008-09-07,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2008-09-07 12:00:00","UTC",2008-09-07 12:00:00,12,14,0,14,"Europe"
31,2008,14,14,"Italian Grand Prix",2008-09-14,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2008-09-14 12:00:00","UTC",2008-09-14 12:00:00,12,14,0,14,"Europe"
32,2008,15,15,"Singapore Grand Prix",2008-09-28,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2008-09-28 12:00:00","UTC",2008-09-28 12:00:00,12,20,0,20,"Asia"
33,2008,16,16,"Japanese Grand Prix",2008-10-12,"04:30:00","Asia/Tokyo","Fuji Speedway","Oyama","Japan","2008-10-12 04:30:00","UTC",2008-10-12 04:30:00,4,13,30,13.5,"Asia"
34,2008,17,17,"Chinese Grand Prix",2008-10-19,"07:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2008-10-19 07:00:00","UTC",2008-10-19 07:00:00,7,15,0,15,"Asia"
35,2008,18,18,"Brazilian Grand Prix",2008-11-02,"17:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2008-11-02 17:00:00","UTC",2008-11-02 17:00:00,17,15,0,15,"Americas"
36,2007,1,1,"Australian Grand Prix",2007-03-18,"03:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2007-03-18 03:00:00","UTC",2007-03-18 03:00:00,3,14,0,14,"Oceania"
37,2007,2,2,"Malaysian Grand Prix",2007-04-08,"07:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2007-04-08 07:00:00","UTC",2007-04-08 07:00:00,7,15,0,15,"Asia"
38,2007,3,3,"Bahrain Grand Prix",2007-04-15,"11:30:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2007-04-15 11:30:00","UTC",2007-04-15 11:30:00,11,14,30,14.5,"Asia"
39,2007,4,4,"Spanish Grand Prix",2007-05-13,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2007-05-13 12:00:00","UTC",2007-05-13 12:00:00,12,14,0,14,"Europe"
40,2007,5,6,"Monaco Grand Prix",2007-05-27,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2007-05-27 12:00:00","UTC",2007-05-27 12:00:00,12,14,0,14,"Europe"
41,2007,6,7,"Canadian Grand Prix",2007-06-10,"17:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2007-06-10 17:00:00","UTC",2007-06-10 17:00:00,17,13,0,13,"Americas"
42,2007,7,19,"United States Grand Prix",2007-06-17,"17:00:00","America/Indiana/Indianapolis","Indianapolis Motor Speedway","Indianapolis","USA","2007-06-17 17:00:00","UTC",2007-06-17 17:00:00,17,13,0,13,"Americas"
43,2007,8,8,"French Grand Prix",2007-07-01,"12:00:00","Europe/Paris","Circuit de Nevers Magny-Cours","Magny Cours","France","2007-07-01 12:00:00","UTC",2007-07-01 12:00:00,12,14,0,14,"Europe"
44,2007,9,9,"British Grand Prix",2007-07-08,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2007-07-08 12:00:00","UTC",2007-07-08 12:00:00,12,13,0,13,"Europe"
45,2007,10,20,"European Grand Prix",2007-07-22,"12:00:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2007-07-22 12:00:00","UTC",2007-07-22 12:00:00,12,14,0,14,"Europe"
46,2007,11,11,"Hungarian Grand Prix",2007-08-05,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2007-08-05 12:00:00","UTC",2007-08-05 12:00:00,12,14,0,14,"Europe"
47,2007,12,5,"Turkish Grand Prix",2007-08-26,"12:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2007-08-26 12:00:00","UTC",2007-08-26 12:00:00,12,15,0,15,"Asia"
48,2007,13,14,"Italian Grand Prix",2007-09-09,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2007-09-09 12:00:00","UTC",2007-09-09 12:00:00,12,14,0,14,"Europe"
49,2007,14,13,"Belgian Grand Prix",2007-09-16,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2007-09-16 12:00:00","UTC",2007-09-16 12:00:00,12,14,0,14,"Europe"
50,2007,15,16,"Japanese Grand Prix",2007-09-30,"04:30:00","Asia/Tokyo","Fuji Speedway","Oyama","Japan","2007-09-30 04:30:00","UTC",2007-09-30 04:30:00,4,13,30,13.5,"Asia"
51,2007,16,17,"Chinese Grand Prix",2007-10-07,"06:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2007-10-07 06:00:00","UTC",2007-10-07 06:00:00,6,14,0,14,"Asia"
52,2007,17,18,"Brazilian Grand Prix",2007-10-21,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2007-10-21 16:00:00","UTC",2007-10-21 16:00:00,16,14,0,14,"Americas"
53,2006,1,3,"Bahrain Grand Prix",2006-03-12,"14:30:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2006-03-12 14:30:00","Asia/Bahrain",2006-03-12 11:30:00,11,14,30,14.5,"Asia"
54,2006,2,2,"Malaysian Grand Prix",2006-03-19,"15:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2006-03-19 15:00:00","Asia/Kuala_Lumpur",2006-03-19 07:00:00,7,15,0,15,"Asia"
55,2006,3,1,"Australian Grand Prix",2006-04-02,"14:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2006-04-02 14:00:00","Australia/Melbourne",2006-04-02 04:00:00,4,14,0,14,"Oceania"
56,2006,4,21,"San Marino Grand Prix",2006-04-23,"14:00:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2006-04-23 14:00:00","Europe/Rome",2006-04-23 12:00:00,12,14,0,14,"Europe"
57,2006,5,20,"European Grand Prix",2006-05-07,"14:00:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2006-05-07 14:00:00","Europe/Berlin",2006-05-07 12:00:00,12,14,0,14,"Europe"
58,2006,6,4,"Spanish Grand Prix",2006-05-14,"14:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2006-05-14 14:00:00","Europe/Madrid",2006-05-14 12:00:00,12,14,0,14,"Europe"
59,2006,7,6,"Monaco Grand Prix",2006-05-28,"14:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2006-05-28 14:00:00","Europe/Monaco",2006-05-28 12:00:00,12,14,0,14,"Europe"
60,2006,8,9,"British Grand Prix",2006-06-11,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2006-06-11 12:00:00","Europe/London",2006-06-11 11:00:00,11,12,0,12,"Europe"
61,2006,9,7,"Canadian Grand Prix",2006-06-25,"13:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2006-06-25 13:00:00","America/Montreal",2006-06-25 17:00:00,17,13,0,13,"Americas"
62,2006,10,19,"United States Grand Prix",2006-07-02,"14:00:00","America/Indiana/Indianapolis","Indianapolis Motor Speedway","Indianapolis","USA","2006-07-02 14:00:00","America/Indiana/Indianapolis",2006-07-02 18:00:00,18,14,0,14,"Americas"
63,2006,11,8,"French Grand Prix",2006-07-16,"14:00:00","Europe/Paris","Circuit de Nevers Magny-Cours","Magny Cours","France","2006-07-16 14:00:00","Europe/Paris",2006-07-16 12:00:00,12,14,0,14,"Europe"
64,2006,12,10,"German Grand Prix",2006-07-30,"14:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2006-07-30 14:00:00","Europe/Berlin",2006-07-30 12:00:00,12,14,0,14,"Europe"
65,2006,13,11,"Hungarian Grand Prix",2006-08-06,"14:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2006-08-06 14:00:00","Europe/Budapest",2006-08-06 12:00:00,12,14,0,14,"Europe"
66,2006,14,5,"Turkish Grand Prix",2006-08-27,"15:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2006-08-27 15:00:00","Asia/Istanbul",2006-08-27 12:00:00,12,15,0,15,"Asia"
67,2006,15,14,"Italian Grand Prix",2006-09-10,"14:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2006-09-10 14:00:00","Europe/Rome",2006-09-10 12:00:00,12,14,0,14,"Europe"
68,2006,16,17,"Chinese Grand Prix",2006-10-01,"14:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2006-10-01 14:00:00","Asia/Shanghai",2006-10-01 06:00:00,6,14,0,14,"Asia"
69,2006,17,22,"Japanese Grand Prix",2006-10-08,"14:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2006-10-08 14:00:00","Asia/Tokyo",2006-10-08 05:00:00,5,14,0,14,"Asia"
70,2006,18,18,"Brazilian Grand Prix",2006-10-22,"14:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2006-10-22 14:00:00","America/Sao_Paulo",2006-10-22 17:00:00,17,14,0,14,"Americas"
71,2005,1,1,"Australian Grand Prix",2005-03-06,"14:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2005-03-06 14:00:00","Australia/Melbourne",2005-03-06 03:00:00,3,14,0,14,"Oceania"
72,2005,2,2,"Malaysian Grand Prix",2005-03-20,"15:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2005-03-20 15:00:00","Asia/Kuala_Lumpur",2005-03-20 07:00:00,7,15,0,15,"Asia"
73,2005,3,3,"Bahrain Grand Prix",2005-04-03,"14:30:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2005-04-03 14:30:00","Asia/Bahrain",2005-04-03 11:30:00,11,14,30,14.5,"Asia"
74,2005,4,21,"San Marino Grand Prix",2005-04-24,"14:00:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2005-04-24 14:00:00","Europe/Rome",2005-04-24 12:00:00,12,14,0,14,"Europe"
75,2005,5,4,"Spanish Grand Prix",2005-05-08,"14:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2005-05-08 14:00:00","Europe/Madrid",2005-05-08 12:00:00,12,14,0,14,"Europe"
76,2005,6,6,"Monaco Grand Prix",2005-05-22,"14:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2005-05-22 14:00:00","Europe/Monaco",2005-05-22 12:00:00,12,14,0,14,"Europe"
77,2005,7,20,"European Grand Prix",2005-05-29,"14:00:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2005-05-29 14:00:00","Europe/Berlin",2005-05-29 12:00:00,12,14,0,14,"Europe"
78,2005,8,7,"Canadian Grand Prix",2005-06-12,"13:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2005-06-12 13:00:00","America/Montreal",2005-06-12 17:00:00,17,13,0,13,"Americas"
79,2005,9,19,"United States Grand Prix",2005-06-19,"14:00:00","America/Indiana/Indianapolis","Indianapolis Motor Speedway","Indianapolis","USA","2005-06-19 14:00:00","America/Indiana/Indianapolis",2005-06-19 19:00:00,19,14,0,14,"Americas"
80,2005,10,8,"French Grand Prix",2005-07-03,"14:00:00","Europe/Paris","Circuit de Nevers Magny-Cours","Magny Cours","France","2005-07-03 14:00:00","Europe/Paris",2005-07-03 12:00:00,12,14,0,14,"Europe"
81,2005,11,9,"British Grand Prix",2005-07-10,"14:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2005-07-10 14:00:00","Europe/London",2005-07-10 13:00:00,13,14,0,14,"Europe"
82,2005,12,10,"German Grand Prix",2005-07-24,"14:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2005-07-24 14:00:00","Europe/Berlin",2005-07-24 12:00:00,12,14,0,14,"Europe"
83,2005,13,11,"Hungarian Grand Prix",2005-07-31,"14:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2005-07-31 14:00:00","Europe/Budapest",2005-07-31 12:00:00,12,14,0,14,"Europe"
84,2005,14,5,"Turkish Grand Prix",2005-08-21,"15:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2005-08-21 15:00:00","Asia/Istanbul",2005-08-21 12:00:00,12,15,0,15,"Asia"
85,2005,15,14,"Italian Grand Prix",2005-09-04,"14:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2005-09-04 14:00:00","Europe/Rome",2005-09-04 12:00:00,12,14,0,14,"Europe"
86,2005,16,13,"Belgian Grand Prix",2005-09-11,"14:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2005-09-11 14:00:00","Europe/Brussels",2005-09-11 12:00:00,12,14,0,14,"Europe"
87,2005,17,18,"Brazilian Grand Prix",2005-09-25,"14:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2005-09-25 14:00:00","America/Sao_Paulo",2005-09-25 17:00:00,17,14,0,14,"Americas"
88,2005,18,22,"Japanese Grand Prix",2005-10-09,"14:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2005-10-09 14:00:00","Asia/Tokyo",2005-10-09 05:00:00,5,14,0,14,"Asia"
89,2005,19,17,"Chinese Grand Prix",2005-10-16,"14:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2005-10-16 14:00:00","Asia/Shanghai",2005-10-16 06:00:00,6,14,0,14,"Asia"
337,2010,1,3,"Bahrain Grand Prix",2010-03-14,"12:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2010-03-14 12:00:00","UTC",2010-03-14 12:00:00,12,15,0,15,"Asia"
338,2010,2,1,"Australian Grand Prix",2010-03-28,"06:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2010-03-28 06:00:00","UTC",2010-03-28 06:00:00,6,17,0,17,"Oceania"
339,2010,3,2,"Malaysian Grand Prix",2010-04-04,"08:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2010-04-04 08:00:00","UTC",2010-04-04 08:00:00,8,16,0,16,"Asia"
340,2010,4,17,"Chinese Grand Prix",2010-04-18,"06:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2010-04-18 06:00:00","UTC",2010-04-18 06:00:00,6,14,0,14,"Asia"
341,2010,5,4,"Spanish Grand Prix",2010-05-09,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2010-05-09 12:00:00","UTC",2010-05-09 12:00:00,12,14,0,14,"Europe"
342,2010,6,6,"Monaco Grand Prix",2010-05-16,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2010-05-16 12:00:00","UTC",2010-05-16 12:00:00,12,14,0,14,"Europe"
343,2010,7,5,"Turkish Grand Prix",2010-05-30,"11:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2010-05-30 11:00:00","UTC",2010-05-30 11:00:00,11,14,0,14,"Asia"
344,2010,8,7,"Canadian Grand Prix",2010-06-13,"16:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2010-06-13 16:00:00","UTC",2010-06-13 16:00:00,16,12,0,12,"Americas"
345,2010,9,12,"European Grand Prix",2010-06-27,"12:00:00","Europe/Madrid","Valencia Street Circuit","Valencia","Spain","2010-06-27 12:00:00","UTC",2010-06-27 12:00:00,12,14,0,14,"Europe"
346,2010,10,9,"British Grand Prix",2010-07-11,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2010-07-11 12:00:00","UTC",2010-07-11 12:00:00,12,13,0,13,"Europe"
347,2010,11,10,"German Grand Prix",2010-07-25,"12:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2010-07-25 12:00:00","UTC",2010-07-25 12:00:00,12,14,0,14,"Europe"
348,2010,12,11,"Hungarian Grand Prix",2010-08-01,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2010-08-01 12:00:00","UTC",2010-08-01 12:00:00,12,14,0,14,"Europe"
349,2010,13,13,"Belgian Grand Prix",2010-08-29,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2010-08-29 12:00:00","UTC",2010-08-29 12:00:00,12,14,0,14,"Europe"
350,2010,14,14,"Italian Grand Prix",2010-09-12,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2010-09-12 12:00:00","UTC",2010-09-12 12:00:00,12,14,0,14,"Europe"
351,2010,15,15,"Singapore Grand Prix",2010-09-26,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2010-09-26 12:00:00","UTC",2010-09-26 12:00:00,12,20,0,20,"Asia"
352,2010,16,22,"Japanese Grand Prix",2010-10-10,"06:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2010-10-10 06:00:00","UTC",2010-10-10 06:00:00,6,15,0,15,"Asia"
353,2010,17,35,"Korean Grand Prix",2010-10-24,"05:00:00","Asia/Seoul","Korean International Circuit","Yeongam County","Korea","2010-10-24 05:00:00","UTC",2010-10-24 05:00:00,5,14,0,14,"Asia"
354,2010,18,18,"Brazilian Grand Prix",2010-11-07,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2010-11-07 16:00:00","UTC",2010-11-07 16:00:00,16,14,0,14,"Americas"
355,2010,19,24,"Abu Dhabi Grand Prix",2010-11-14,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2010-11-14 13:00:00","UTC",2010-11-14 13:00:00,13,17,0,17,"Asia"
841,2011,1,1,"Australian Grand Prix",2011-03-27,"06:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2011-03-27 06:00:00","UTC",2011-03-27 06:00:00,6,17,0,17,"Oceania"
842,2011,2,2,"Malaysian Grand Prix",2011-04-10,"08:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2011-04-10 08:00:00","UTC",2011-04-10 08:00:00,8,16,0,16,"Asia"
843,2011,3,17,"Chinese Grand Prix",2011-04-17,"07:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2011-04-17 07:00:00","UTC",2011-04-17 07:00:00,7,15,0,15,"Asia"
844,2011,4,5,"Turkish Grand Prix",2011-05-08,"12:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2011-05-08 12:00:00","UTC",2011-05-08 12:00:00,12,15,0,15,"Asia"
845,2011,5,4,"Spanish Grand Prix",2011-05-22,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2011-05-22 12:00:00","UTC",2011-05-22 12:00:00,12,14,0,14,"Europe"
846,2011,6,6,"Monaco Grand Prix",2011-05-29,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2011-05-29 12:00:00","UTC",2011-05-29 12:00:00,12,14,0,14,"Europe"
847,2011,7,7,"Canadian Grand Prix",2011-06-12,"17:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2011-06-12 17:00:00","UTC",2011-06-12 17:00:00,17,13,0,13,"Americas"
848,2011,8,12,"European Grand Prix",2011-06-26,"12:00:00","Europe/Madrid","Valencia Street Circuit","Valencia","Spain","2011-06-26 12:00:00","UTC",2011-06-26 12:00:00,12,14,0,14,"Europe"
849,2011,9,9,"British Grand Prix",2011-07-10,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2011-07-10 12:00:00","UTC",2011-07-10 12:00:00,12,13,0,13,"Europe"
850,2011,10,20,"German Grand Prix",2011-07-24,"12:00:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2011-07-24 12:00:00","UTC",2011-07-24 12:00:00,12,14,0,14,"Europe"
851,2011,11,11,"Hungarian Grand Prix",2011-07-31,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2011-07-31 12:00:00","UTC",2011-07-31 12:00:00,12,14,0,14,"Europe"
852,2011,12,13,"Belgian Grand Prix",2011-08-28,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2011-08-28 12:00:00","UTC",2011-08-28 12:00:00,12,14,0,14,"Europe"
853,2011,13,14,"Italian Grand Prix",2011-09-11,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2011-09-11 12:00:00","UTC",2011-09-11 12:00:00,12,14,0,14,"Europe"
854,2011,14,15,"Singapore Grand Prix",2011-09-25,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2011-09-25 12:00:00","UTC",2011-09-25 12:00:00,12,20,0,20,"Asia"
855,2011,15,22,"Japanese Grand Prix",2011-10-09,"06:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2011-10-09 06:00:00","UTC",2011-10-09 06:00:00,6,15,0,15,"Asia"
856,2011,16,35,"Korean Grand Prix",2011-10-16,"06:00:00","Asia/Seoul","Korean International Circuit","Yeongam County","Korea","2011-10-16 06:00:00","UTC",2011-10-16 06:00:00,6,15,0,15,"Asia"
857,2011,17,68,"Indian Grand Prix",2011-10-30,"09:30:00","Asia/Kolkata","Buddh International Circuit","Uttar Pradesh","India","2011-10-30 09:30:00","UTC",2011-10-30 09:30:00,9,15,0,15,"Asia"
858,2011,18,24,"Abu Dhabi Grand Prix",2011-11-13,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2011-11-13 13:00:00","UTC",2011-11-13 13:00:00,13,17,0,17,"Asia"
859,2011,19,18,"Brazilian Grand Prix",2011-11-27,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2011-11-27 16:00:00","UTC",2011-11-27 16:00:00,16,14,0,14,"Americas"
860,2012,1,1,"Australian Grand Prix",2012-03-18,"06:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2012-03-18 06:00:00","UTC",2012-03-18 06:00:00,6,17,0,17,"Oceania"
861,2012,2,2,"Malaysian Grand Prix",2012-03-25,"08:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2012-03-25 08:00:00","UTC",2012-03-25 08:00:00,8,16,0,16,"Asia"
862,2012,3,17,"Chinese Grand Prix",2012-04-15,"07:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2012-04-15 07:00:00","UTC",2012-04-15 07:00:00,7,15,0,15,"Asia"
863,2012,4,3,"Bahrain Grand Prix",2012-04-22,"12:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2012-04-22 12:00:00","UTC",2012-04-22 12:00:00,12,15,0,15,"Asia"
864,2012,5,4,"Spanish Grand Prix",2012-05-13,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2012-05-13 12:00:00","UTC",2012-05-13 12:00:00,12,14,0,14,"Europe"
865,2012,6,6,"Monaco Grand Prix",2012-05-27,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2012-05-27 12:00:00","UTC",2012-05-27 12:00:00,12,14,0,14,"Europe"
866,2012,7,7,"Canadian Grand Prix",2012-06-10,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2012-06-10 18:00:00","UTC",2012-06-10 18:00:00,18,14,0,14,"Americas"
867,2012,8,12,"European Grand Prix",2012-06-24,"12:00:00","Europe/Madrid","Valencia Street Circuit","Valencia","Spain","2012-06-24 12:00:00","UTC",2012-06-24 12:00:00,12,14,0,14,"Europe"
868,2012,9,9,"British Grand Prix",2012-07-08,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2012-07-08 12:00:00","UTC",2012-07-08 12:00:00,12,13,0,13,"Europe"
869,2012,10,10,"German Grand Prix",2012-07-22,"12:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2012-07-22 12:00:00","UTC",2012-07-22 12:00:00,12,14,0,14,"Europe"
870,2012,11,11,"Hungarian Grand Prix",2012-07-29,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2012-07-29 12:00:00","UTC",2012-07-29 12:00:00,12,14,0,14,"Europe"
871,2012,12,13,"Belgian Grand Prix",2012-09-02,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2012-09-02 12:00:00","UTC",2012-09-02 12:00:00,12,14,0,14,"Europe"
872,2012,13,14,"Italian Grand Prix",2012-09-09,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2012-09-09 12:00:00","UTC",2012-09-09 12:00:00,12,14,0,14,"Europe"
873,2012,14,15,"Singapore Grand Prix",2012-09-23,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2012-09-23 12:00:00","UTC",2012-09-23 12:00:00,12,20,0,20,"Asia"
874,2012,15,22,"Japanese Grand Prix",2012-10-07,"06:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2012-10-07 06:00:00","UTC",2012-10-07 06:00:00,6,15,0,15,"Asia"
875,2012,16,35,"Korean Grand Prix",2012-10-14,"06:00:00","Asia/Seoul","Korean International Circuit","Yeongam County","Korea","2012-10-14 06:00:00","UTC",2012-10-14 06:00:00,6,15,0,15,"Asia"
876,2012,17,68,"Indian Grand Prix",2012-10-28,"09:30:00","Asia/Kolkata","Buddh International Circuit","Uttar Pradesh","India","2012-10-28 09:30:00","UTC",2012-10-28 09:30:00,9,15,0,15,"Asia"
877,2012,18,24,"Abu Dhabi Grand Prix",2012-11-04,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2012-11-04 13:00:00","UTC",2012-11-04 13:00:00,13,17,0,17,"Asia"
878,2012,19,69,"United States Grand Prix",2012-11-18,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2012-11-18 19:00:00","UTC",2012-11-18 19:00:00,19,13,0,13,"Americas"
879,2012,20,18,"Brazilian Grand Prix",2012-11-25,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2012-11-25 16:00:00","UTC",2012-11-25 16:00:00,16,14,0,14,"Americas"
