"year","title","title.id","genre","rating","votes","dir.sum","year.rk","actress","actress.id","actress.by","actress.age","actor","actor.id","actor.by","actor.age","diff"
1935,"Barbary Coast","tt0026097","Adventure, Drama, Romance",6.8,1365,"Howard Hawks [nm0001328] | William Wyler [nm0943758]",16,"Miriam Hopkins","nm0394244",1902,33,"Joel McCrea","nm0566948",1905,30,-3
1935,"She","tt0026983","Adventure, Fantasy, Romance",6.6,1310,"Lansing C. Holden [nm0390226] | Irving Pichel [nm0681635]",17,"Helen Mack","nm0532997",1913,22,"Randolph Scott","nm0000068",1898,37,15
1935,"Page Miss Glory","tt0026840","Comedy, Music, Romance",7.3,1155,"Mervyn LeRoy [nm0503777]",18,"Marion Davies","nm0203836",1897,38,"Dick Powell","nm0694090",1904,31,-7
1935,"Front Page Woman","tt0026388","Comedy, Romance",6.9,1088,"Michael Curtiz [nm0002031]",19,"Bette Davis","nm0000012",1908,27,"George Brent","nm0107575",1904,31,4
1935,"Naughty Marietta","tt0026768","Drama, Musical, Romance",6.8,1086,"Robert Z. Leonard [nm0502752] | W.S. Van Dyke [nm0886754]",20,"Jeanette MacDonald","nm0531776",1903,32,"Nelson Eddy","nm0248904",1901,34,2
1935,"The Good Fairy","tt0026424","Comedy, Romance",7.6,1081,"William Wyler [nm0943758]",21,"Margaret Sullavan","nm0837925",1909,26,"Herbert Marshall","nm0003339",1890,45,19
1935,"Star of Midnight","tt0027040","Romance, Comedy, Mystery",6.7,1012,"Stephen Roberts [nm0731596]",22,"Ginger Rogers","nm0001677",1911,24,"William Powell","nm0001635",1892,43,19
1935,"If You Could Only Cook","tt0026519","Comedy, Romance",7,959,"William A. Seiter [nm0782682]",23,"Jean Arthur","nm0000795",1900,35,"Herbert Marshall","nm0003339",1890,45,10
1935,"The Murder Man","tt0026739","Crime, Drama, Mystery",6.8,938,"Tim Whelan [nm0924065]",24,"Virginia Bruce","nm0115597",1909,26,"Spencer Tracy","nm0000075",1900,35,9
1935,"Becky Sharp","tt0026104","Drama, Romance, War",6,774,"Rouben Mamoulian [nm0541149] | Lowell Sherman [nm0792514]",25,"Miriam Hopkins","nm0394244",1902,33,"Cedric Hardwicke","nm0362567",1893,42,9
1936,"Modern Times","tt0027977","Comedy, Drama, Family",8.5,193806,"Charles Chaplin [nm0000122]",1,"Paulette Goddard","nm0002104",1910,26,"Charles Chaplin","nm0000122",1889,47,21
1936,"My Man Godfrey","tt0028010","Comedy, Drama, Romance",8,18952,"Gregory La Cava [nm0478441]",2,"Carole Lombard","nm0001479",1908,28,"William Powell","nm0001635",1892,44,16
1936,"Mr. Deeds Goes to Town","tt0027996","Comedy, Drama, Romance",7.9,18292,"Frank Capra [nm0001008]",3,"Jean Arthur","nm0000795",1900,36,"Gary Cooper","nm0000011",1901,35,-1
1936,"The Petrified Forest","tt0028096","Drama, Film-Noir, Romance",7.6,11363,"Archie Mayo [nm0562845]",4,"Bette Davis","nm0000012",1908,28,"Leslie Howard","nm0001366",1893,43,15
1936,"Swing Time","tt0028333","Comedy, Musical, Romance",7.6,11155,"George Stevens [nm0828419]",5,"Ginger Rogers","nm0001677",1911,25,"Fred Astaire","nm0000001",1899,37,12
1936,"Dodsworth","tt0027532","Drama, Romance",7.9,7290,"William Wyler [nm0943758]",6,"Mary Astor","nm0000802",1906,30,"Walter Huston","nm0404158",1883,53,23
1936,"Camille","tt0028683","Drama, Romance",7.5,6752,"George Cukor [nm0002030]",7,"Greta Garbo","nm0001256",1905,31,"Robert Taylor","nm0001791",1911,25,-6
1936,"The Great Ziegfeld","tt0027698","Biography, Drama, Musical",6.7,6486,"Robert Z. Leonard [nm0502752]",8,"Myrna Loy","nm0001485",1905,31,"William Powell","nm0001635",1892,44,13
1936,"Libeled Lady","tt0027884","Comedy, Romance",7.9,6475,"Jack Conway [nm0176699]",9,"Myrna Loy","nm0001485",1905,31,"William Powell","nm0001635",1892,44,13
1936,"San Francisco","tt0028216","Drama, Musical, Romance",7.2,4565,"W.S. Van Dyke [nm0886754]",10,"Jeanette MacDonald","nm0531776",1903,33,"Clark Gable","nm0000022",1901,35,2
1936,"The Charge of the Light Brigade","tt0027438","Action, Adventure, Romance",7.1,4112,"Michael Curtiz [nm0002031]",11,"Olivia de Havilland","nm0000014",1916,20,"Errol Flynn","nm0001224",1909,27,7
1936,"Follow the Fleet","tt0027630","Comedy, Musical, Romance",7.2,3678,"Mark Sandrich [nm0762263]",12,"Ginger Rogers","nm0001677",1911,25,"Fred Astaire","nm0000001",1899,37,12
1936,"Wife vs. Secretary","tt0028505","Comedy, Drama, Romance",7.1,2824,"Clarence Brown [nm0113284]",13,"Myrna Loy","nm0001485",1905,31,"Clark Gable","nm0000022",1901,35,4
1936,"Show Boat","tt0028249","Comedy, Drama, Musical",7.5,2611,"James Whale [nm0001843]",14,"Irene Dunne","nm0002050",1898,38,"Allan Jones","nm0427452",1907,29,-9
1936,"Mary of Scotland","tt0027948","Biography, Drama, History",6.4,2099,"John Ford [nm0000406] | Leslie Goodwins [nm0329574]",15,"Katharine Hepburn","nm0000031",1907,29,"Fredric March","nm0545298",1897,39,10
1936,"These Three","tt0028356","Drama, Romance",7.5,2088,"William Wyler [nm0943758]",16,"Merle Oberon","nm0643353",1911,25,"Joel McCrea","nm0566948",1905,31,6
1936,"Theodora Goes Wild","tt0028355","Comedy, Romance",7.3,1979,"Richard Boleslawski [nm0092915]",17,"Irene Dunne","nm0002050",1898,38,"Melvyn Douglas","nm0002048",1901,35,-3
1936,"Desire","tt0027515","Comedy, Crime, Romance",7.2,1908,"Frank Borzage [nm0097648]",18,"Marlene Dietrich","nm0000017",1901,35,"Gary Cooper","nm0000011",1901,35,0
1936,"The Plainsman","tt0028108","Biography, History, Romance",6.9,1820,"Cecil B. DeMille [nm0001124]",19,"Jean Arthur","nm0000795",1900,36,"Gary Cooper","nm0000011",1901,35,-1
1936,"Cain and Mabel","tt0027413","Comedy, Musical, Romance",7.1,1655,"Lloyd Bacon [nm0045800]",20,"Marion Davies","nm0203836",1897,39,"Clark Gable","nm0000022",1901,35,-4
1936,"Come and Get It","tt0027459","Drama, Romance",7,1580,"Howard Hawks [nm0001328] | William Wyler [nm0943758] | Richard Rosson [nm0744514]",21,"Frances Farmer","nm0002068",1913,23,"Joel McCrea","nm0566948",1905,31,8
1936,"Romeo and Juliet","tt0028203","Drama, Romance",6.6,1569,"George Cukor [nm0002030]",22,"Norma Shearer","nm0790454",1902,34,"Leslie Howard","nm0001366",1893,43,9
1936,"Anthony Adverse","tt0027300","Adventure, Drama, Romance",6.4,1474,"Mervyn LeRoy [nm0503777] | Michael Curtiz [nm0002031]",23,"Olivia de Havilland","nm0000014",1916,20,"Fredric March","nm0545298",1897,39,19
1936,"The Ex-Mrs. Bradford","tt0027593","Comedy, Mystery, Romance",7,1412,"Stephen Roberts [nm0731596]",24,"Jean Arthur","nm0000795",1900,36,"William Powell","nm0001635",1892,44,8
1936,"The Garden of Allah","tt0027657","Adventure, Drama, Romance",5.9,1237,"Richard Boleslawski [nm0092915]",25,"Marlene Dietrich","nm0000017",1901,35,"Charles Boyer","nm0000964",1899,37,2
1937,"The Awful Truth","tt0028597","Comedy, Romance",7.8,16332,"Leo McCarey [nm0564970]",1,"Irene Dunne","nm0002050",1898,39,"Cary Grant","nm0000026",1904,33,-6
1937,"A Star Is Born","tt0029606","Drama, Romance",7.4,7785,"William A. Wellman [nm0920074] | Jack Conway [nm0176699]",2,"Janet Gaynor","nm0310980",1906,31,"Fredric March","nm0545298",1897,40,9
1937,"Make Way for Tomorrow","tt0029192","Comedy, Drama, Romance",8.2,6494,"Leo McCarey [nm0564970]",3,"Beulah Bondi","nm0094135",1889,48,"Victor Moore","nm0602005",1876,61,13
1937,"Topper","tt0029682","Comedy, Fantasy, Romance",7.3,6215,"Norman Z. McLeod [nm0572851]",4,"Constance Bennett","nm0000909",1904,33,"Cary Grant","nm0000026",1904,33,0
1937,"Shall We Dance","tt0029546","Comedy, Musical, Romance",7.6,6020,"Mark Sandrich [nm0762263]",5,"Ginger Rogers","nm0001677",1911,26,"Fred Astaire","nm0000001",1899,38,12
1937,"Nothing Sacred","tt0029322","Comedy, Drama, Romance",7.1,5479,"William A. Wellman [nm0920074]",6,"Carole Lombard","nm0001479",1908,29,"Fredric March","nm0545298",1897,40,11
1937,"The Good Earth","tt0028944","Drama, Romance",7.6,4173,"Sidney Franklin [nm0291548] | Victor Fleming [nm0281808] | Gustav Machatý [nm0532561] | Sam Wood [nm0939992]",7,"Luise Rainer","nm0707023",1910,27,"Paul Muni","nm0612847",1895,42,15
1937,"Stella Dallas","tt0029608","Drama, Romance",7.5,4145,"King Vidor [nm0896542]",8,"Barbara Stanwyck","nm0001766",1907,30,"John Boles","nm0092900",1895,42,12
1937,"The Prisoner of Zenda","tt0029442","Adventure, Drama, Romance",7.7,3881,"John Cromwell [nm0188669] | W.S. Van Dyke [nm0886754]",9,"Madeleine Carroll","nm0140914",1906,31,"Ronald Colman","nm0172903",1891,46,15
1937,"Kid Galahad","tt0029080","Crime, Drama, Romance",7.3,2670,"Michael Curtiz [nm0002031]",10,"Bette Davis","nm0000012",1908,29,"Edward G. Robinson","nm0000064",1893,44,15
1937,"Easy Living","tt0028816","Comedy, Romance",7.7,2639,"Mitchell Leisen [nm0500552]",11,"Jean Arthur","nm0000795",1900,37,"Ray Milland","nm0001537",1907,30,-7
1937,"The Hurricane","tt0029030","Action, Drama, Romance",7.2,2135,"John Ford [nm0000406]",12,"Dorothy Lamour","nm0483787",1914,23,"Jon Hall","nm0355755",1915,22,-1
1937,"Angel","tt0028575","Comedy, Drama, Romance",7.3,1934,"Ernst Lubitsch [nm0523932]",13,"Marlene Dietrich","nm0000017",1901,36,"Herbert Marshall","nm0003339",1890,47,11
1937,"Double Wedding","tt0028804","Comedy, Romance",7.1,1681,"Richard Thorpe [nm0861703]",14,"Myrna Loy","nm0001485",1905,32,"William Powell","nm0001635",1892,45,13
1937,"A Damsel in Distress","tt0028757","Comedy, Music, Romance",6.9,1611,"George Stevens [nm0828419]",15,"Joan Fontaine","nm0000021",1917,20,"Fred Astaire","nm0000001",1899,38,18
1937,"Saratoga","tt0029516","Drama, Comedy, Romance",6.5,1353,"Jack Conway [nm0176699]",16,"Jean Harlow","nm0001318",1911,26,"Clark Gable","nm0000022",1901,36,10
1937,"Ever Since Eve","tt0028842","Comedy, Romance",7.2,1324,"Lloyd Bacon [nm0045800]",17,"Marion Davies","nm0203836",1897,40,"Robert Montgomery","nm0599910",1904,33,-7
1937,"History Is Made at Night","tt0029002","Drama, Romance",7.4,1316,"Frank Borzage [nm0097648]",18,"Jean Arthur","nm0000795",1900,37,"Charles Boyer","nm0000964",1899,38,1
1937,"Conquest","tt0028739","Drama, History, Romance",6.6,1248,"Clarence Brown [nm0113284] | Gustav Machatý [nm0532561]",19,"Greta Garbo","nm0001256",1905,32,"Charles Boyer","nm0000964",1899,38,6
1937,"That Certain Woman","tt0029650","Drama, Romance",6.8,1184,"Edmund Goulding [nm0332539]",20,"Bette Davis","nm0000012",1908,29,"Henry Fonda","nm0000020",1905,32,3
1937,"Confession","tt0028737","Crime, Drama, Romance",7.6,1024,"Joe May [nm0562004]",21,"Kay Francis","nm0290215",1905,32,"Ian Hunter","nm0402842",1900,37,5
1937,"Broadway Melody of 1938","tt0028665","Musical, Romance",6.8,967,"Roy Del Ruth [nm0215877]",22,"Eleanor Powell","nm0007224",1912,25,"Robert Taylor","nm0001791",1911,26,1
1937,"Quality Street","tt0029454","Comedy, Drama, Romance",6.3,956,"George Stevens [nm0828419]",23,"Katharine Hepburn","nm0000031",1907,30,"Franchot Tone","nm0867144",1905,32,2
1937,"Stand-In","tt0029605","Comedy, Romance",6.9,950,"Tay Garnett [nm0307819]",24,"Joan Blondell","nm0000951",1906,31,"Leslie Howard","nm0001366",1893,44,13
1937,"Maytime","tt0029222","Drama, Musical, Romance",7.3,901,"Robert Z. Leonard [nm0502752]",25,"Jeanette MacDonald","nm0531776",1903,34,"Nelson Eddy","nm0248904",1901,36,2
1938,"Bringing Up Baby","tt0029947","Comedy, Family, Romance",7.9,51452,"Howard Hawks [nm0001328]",1,"Katharine Hepburn","nm0000031",1907,31,"Cary Grant","nm0000026",1904,34,3
1938,"The Adventures of Robin Hood","tt0029843","Action, Adventure, Romance",7.9,44262,"Michael Curtiz [nm0002031] | William Keighley [nm0445033]",2,"Olivia de Havilland","nm0000014",1916,22,"Errol Flynn","nm0001224",1909,29,7
1938,"You Can't Take It with You","tt0030993","Comedy, Drama, Romance",7.9,21403,"Frank Capra [nm0001008]",3,"Jean Arthur","nm0000795",1900,38,"James Stewart","nm0000071",1908,30,-8
1938,"Holiday","tt0030241","Comedy, Romance",7.8,13004,"George Cukor [nm0002030]",4,"Katharine Hepburn","nm0000031",1907,31,"Cary Grant","nm0000026",1904,34,3
1938,"Jezebel","tt0030287","Drama, Romance",7.5,10791,"William Wyler [nm0943758]",5,"Bette Davis","nm0000012",1908,30,"Henry Fonda","nm0000020",1905,33,3
1938,"Carefree","tt0029971","Comedy, Musical, Romance",7.1,3009,"Mark Sandrich [nm0762263]",6,"Ginger Rogers","nm0001677",1911,27,"Fred Astaire","nm0000001",1899,39,12
1938,"Vivacious Lady","tt0030944","Comedy, Romance",7.3,2895,"George Stevens [nm0828419]",7,"Ginger Rogers","nm0001677",1911,27,"James Stewart","nm0000071",1908,30,3
1938,"Bluebeard's Eighth Wife","tt0029929","Comedy, Romance",7.3,2890,"Ernst Lubitsch [nm0523932]",8,"Claudette Colbert","nm0001055",1903,35,"Gary Cooper","nm0000011",1901,37,2
1938,"Marie Antoinette","tt0030418","Biography, Drama, History",7.4,2469,"W.S. Van Dyke [nm0886754] | Julien Duvivier [nm0245213]",9,"Norma Shearer","nm0790454",1902,36,"Tyrone Power","nm0000061",1914,24,-12
1938,"Algiers","tt0029855","Drama, Mystery, Romance",6.8,2235,"John Cromwell [nm0188669]",10,"Hedy Lamarr","nm0001443",1914,24,"Charles Boyer","nm0000964",1899,39,15
1938,"Test Pilot","tt0030848","Drama, Romance",6.9,1952,"Victor Fleming [nm0281808]",11,"Myrna Loy","nm0001485",1905,33,"Clark Gable","nm0000022",1901,37,4
1938,"In Old Chicago","tt0029047","Action, Drama, Musical",6.8,1932,"Henry King [nm0454771]",12,"Alice Faye","nm0269647",1915,23,"Tyrone Power","nm0000061",1914,24,1
1938,"The Mad Miss Manton","tt0030396","Comedy, Crime, Mystery",6.8,1864,"Leigh Jason [nm0419265]",13,"Barbara Stanwyck","nm0001766",1907,31,"Henry Fonda","nm0000020",1905,33,2
1938,"Alexander's Ragtime Band","tt0029852","Drama, Music, Musical",7,1763,"Henry King [nm0454771]",14,"Alice Faye","nm0269647",1915,23,"Tyrone Power","nm0000061",1914,24,1
1938,"Three Comrades","tt0030865","Drama, Romance",7.3,1507,"Frank Borzage [nm0097648]",15,"Margaret Sullavan","nm0837925",1909,29,"Robert Taylor","nm0001791",1911,27,-2
1938,"Love Finds Andy Hardy","tt0030386","Comedy, Romance",6.9,1496,"George B. Seitz [nm0782707]",16,"Judy Garland","nm0000023",1922,16,"Mickey Rooney","nm0001682",1920,18,2
1938,"Merrily We Live","tt0030442","Comedy, Romance",7.4,1383,"Norman Z. McLeod [nm0572851]",17,"Constance Bennett","nm0000909",1904,34,"Brian Aherne","nm0000731",1902,36,2
1938,"Too Hot to Handle","tt0030879","Adventure, Comedy, Drama",6.7,1292,"Jack Conway [nm0176699]",18,"Myrna Loy","nm0001485",1905,33,"Clark Gable","nm0000022",1901,37,4
1938,"The Shopworn Angel","tt0030744","Drama, Romance, War",7.1,1266,"H.C. Potter [nm0693281]",19,"Margaret Sullavan","nm0837925",1909,29,"James Stewart","nm0000071",1908,30,1
1938,"The Cowboy and the Lady","tt0030018","Comedy, Drama, Romance",6.6,1104,"H.C. Potter [nm0693281] | Stuart Heisler [nm0374702] | William Wyler [nm0943758]",20,"Merle Oberon","nm0643353",1911,27,"Gary Cooper","nm0000011",1901,37,10
1938,"Topper Takes a Trip","tt0032043","Comedy, Fantasy, Romance",6.6,965,"Norman Z. McLeod [nm0572851]",21,"Billie Burke","nm0000992",1884,54,"Roland Young","nm0950019",1887,51,-3
1938,"The Great Waltz","tt0030202","Biography, Drama, Music",6.6,958,"Julien Duvivier [nm0245213] | Victor Fleming [nm0281808] | Josef von Sternberg [nm0903049]",22,"Luise Rainer","nm0707023",1910,28,"Fernand Gravey","nm0336380",1905,33,5
1938,"You and Me","tt0030996","Crime, Film-Noir, Romance",7,920,"Fritz Lang [nm0000485]",23,"Sylvia Sidney","nm0796662",1910,28,"George Raft","nm0706368",1901,37,9
1938,"Four's a Crowd","tt0030151","Comedy, Romance",6.5,893,"Michael Curtiz [nm0002031]",24,"Rosalind Russell","nm0751426",1907,31,"Errol Flynn","nm0001224",1909,29,-2
1938,"The Adventures of Marco Polo","tt0029842","Adventure, Biography, Romance",5.6,855,"Archie Mayo [nm0562845] | John Cromwell [nm0188669]",25,"Sigrid Gurie","nm0348619",1911,27,"Gary Cooper","nm0000011",1901,37,10
1939,"Gone with the Wind","tt0031381","Drama, History, Romance",8.2,266554,"Victor Fleming [nm0281808] | George Cukor [nm0002030] | Sam Wood [nm0939992]",1,"Vivien Leigh","nm0000046",1913,26,"Clark Gable","nm0000022",1901,38,12
1939,"Ninotchka","tt0031725","Comedy, Romance",7.9,17410,"Ernst Lubitsch [nm0523932]",2,"Greta Garbo","nm0001256",1905,34,"Melvyn Douglas","nm0002048",1901,38,4
1939,"Wuthering Heights","tt0032145","Drama, Romance",7.6,15039,"William Wyler [nm0943758]",3,"Merle Oberon","nm0643353",1911,28,"Laurence Olivier","nm0000059",1907,32,4
1939,"Only Angels Have Wings","tt0031762","Adventure, Drama, Romance",7.7,11169,"Howard Hawks [nm0001328]",4,"Jean Arthur","nm0000795",1900,39,"Cary Grant","nm0000026",1904,35,-4
1939,"Dark Victory","tt0031210","Drama, Romance",7.6,9042,"Edmund Goulding [nm0332539]",5,"Bette Davis","nm0000012",1908,31,"George Brent","nm0107575",1904,35,4
1939,"Another Thin Man","tt0031047","Comedy, Crime, Mystery",7.5,5889,"W.S. Van Dyke [nm0886754]",6,"Myrna Loy","nm0001485",1905,34,"William Powell","nm0001635",1892,47,13
1939,"Drums Along the Mohawk","tt0031252","Drama, History, Romance",7.1,5115,"John Ford [nm0000406]",7,"Claudette Colbert","nm0001055",1903,36,"Henry Fonda","nm0000020",1905,34,-2
1939,"The Private Lives of Elizabeth and Essex","tt0031826","Biography, Drama, History",7.1,4593,"Michael Curtiz [nm0002031]",8,"Bette Davis","nm0000012",1908,31,"Errol Flynn","nm0001224",1909,30,-1
1939,"Midnight","tt0031647","Comedy, Romance",7.9,4103,"Mitchell Leisen [nm0500552]",9,"Claudette Colbert","nm0001055",1903,36,"Don Ameche","nm0000747",1908,31,-5
1939,"Love Affair","tt0031593","Comedy, Drama, Romance",7.3,3911,"Leo McCarey [nm0564970]",10,"Irene Dunne","nm0002050",1898,41,"Charles Boyer","nm0000964",1899,40,-1
1939,"Bachelor Mother","tt0031067","Comedy, Romance",7.6,3315,"Garson Kanin [nm0437717]",11,"Ginger Rogers","nm0001677",1911,28,"David Niven","nm0000057",1910,29,1
1939,"Tarzan Finds a Son!","tt0032007","Action, Adventure, Family",6.8,2970,"Richard Thorpe [nm0861703]",12,"Maureen O'Sullivan","nm0001577",1911,28,"Johnny Weissmuller","nm0919321",1904,35,7
1939,"Made for Each Other","tt0031602","Comedy, Drama, Romance",6.4,2961,"John Cromwell [nm0188669]",13,"Carole Lombard","nm0001479",1908,31,"James Stewart","nm0000071",1908,31,0
1939,"In Name Only","tt0031477","Drama, Romance",7.1,2400,"John Cromwell [nm0188669]",14,"Carole Lombard","nm0001479",1908,31,"Cary Grant","nm0000026",1904,35,4
1939,"It's a Wonderful World","tt0031500","Comedy, Crime, Mystery",7,2366,"W.S. Van Dyke [nm0886754]",15,"Claudette Colbert","nm0001055",1903,36,"James Stewart","nm0000071",1908,31,-5
1939,"The Story of Vernon and Irene Castle","tt0031983","Biography, Drama, Musical",6.9,2109,"H.C. Potter [nm0693281]",16,"Ginger Rogers","nm0001677",1911,28,"Fred Astaire","nm0000001",1899,40,12
1939,"Intermezzo","tt0031491","Romance, Drama",6.8,2081,"Gregory Ratoff [nm0711855]",17,"Ingrid Bergman","nm0000006",1915,24,"Leslie Howard","nm0001366",1893,46,22
1939,"The Rains Came","tt0031835","Adventure, Drama, Romance",6.9,1699,"Clarence Brown [nm0113284]",18,"Myrna Loy","nm0001485",1905,34,"Tyrone Power","nm0000061",1914,25,-9
1939,"Golden Boy","tt0031377","Drama, Romance, Sport",6.9,1608,"Rouben Mamoulian [nm0541149]",19,"Barbara Stanwyck","nm0001766",1907,32,"William Holden","nm0000034",1918,21,-11
1939,"The Man in the Iron Mask","tt0031619","Adventure, History, Romance",7.1,1344,"James Whale [nm0001843]",20,"Joan Bennett","nm0000910",1910,29,"Louis Hayward","nm0371775",1909,30,1
1939,"Idiot's Delight","tt0031473","Comedy, Drama, Musical",6.6,1180,"Clarence Brown [nm0113284]",21,"Norma Shearer","nm0790454",1902,37,"Clark Gable","nm0000022",1901,38,1
1939,"5th Ave Girl","tt0031302","Comedy, Romance",6.9,1159,"Gregory La Cava [nm0478441]",22,"Verree Teasdale","nm0853623",1903,36,"Walter Connolly","nm0175369",1887,52,16
1939,"Mr. Moto's Last Warning","tt0031678","Crime, Drama, Mystery",6.5,1087,"Norman Foster [nm0287988]",23,"Virginia Field","nm0276065",1917,22,"Ricardo Cortez","nm0007220",1900,39,17
1939,"King of the Underworld","tt0031536","Crime, Drama, Romance",6.5,904,"Lewis Seiler [nm0782597]",24,"Kay Francis","nm0290215",1905,34,"James Stephenson","nm0827263",1889,50,16
1939,"The Real Glory","tt0031842","Action, History, Romance",6.6,760,"Henry Hathaway [nm0368871]",25,"Andrea Leeds","nm0498571",1914,25,"Gary Cooper","nm0000011",1901,38,13
1940,"Rebecca","tt0032976","Drama, Mystery, Romance",8.1,111898,"Alfred Hitchcock [nm0000033]",1,"Joan Fontaine","nm0000021",1917,23,"Laurence Olivier","nm0000059",1907,33,10
1940,"The Philadelphia Story","tt0032904","Comedy, Romance",8,58995,"George Cukor [nm0002030]",2,"Katharine Hepburn","nm0000031",1907,33,"Cary Grant","nm0000026",1904,36,3
1940,"His Girl Friday","tt0032599","Comedy, Drama, Romance",7.9,48948,"Howard Hawks [nm0001328]",3,"Rosalind Russell","nm0751426",1907,33,"Cary Grant","nm0000026",1904,36,3
1940,"The Shop Around the Corner","tt0033045","Comedy, Drama, Romance",8.1,24686,"Ernst Lubitsch [nm0523932]",4,"Margaret Sullavan","nm0837925",1909,31,"James Stewart","nm0000071",1908,32,1
